numcol__Elevation,numcol__Aspect,numcol__Slope,numcol__Horizontal_Distance_To_Hydrology,numcol__Vertical_Distance_To_Hydrology,numcol__Horizontal_Distance_To_Roadways,numcol__Hillshade_9am,numbin__Hillshade_Noon,numbin__Hillshade_3pm,numbin__Horizontal_Distance_To_Fire_Points,numbin__Wilderness_Area,numbin__Soil_Type1,numbin__Soil_Type2,numbin__Soil_Type3,numbin__Soil_Type4,numbin__Soil_Type5,numbin__Soil_Type6,numbin__Soil_Type7,numbin__Soil_Type8,numbin__Soil_Type9,numbin__Soil_Type10,numbin__Soil_Type11,numbin__Soil_Type12,numbin__Soil_Type13,numbin__Soil_Type14,numbin__Soil_Type16,numbin__Soil_Type17,numbin__Soil_Type18,numbin__Soil_Type19,numbin__Soil_Type20,numbin__Soil_Type21,numbin__Soil_Type22,numbin__Soil_Type23,numbin__Soil_Type24,numbin__Soil_Type25,numbin__Soil_Type26,numbin__Soil_Type27,numbin__Soil_Type28,numbin__Soil_Type29,numbin__Soil_Type30,numbin__Soil_Type31,numbin__Soil_Type32,numbin__Soil_Type33,numbin__Soil_Type34,numbin__Soil_Type35,numbin__Soil_Type37,numbin__Soil_Type38,numbin__Soil_Type39,numbin__Soil_Type40,Cover_Type
-0.5498154981549815,-0.42857142857142855,0.2749661093538183,-0.30303030303030304,-0.041666666666666664,0.22,0.2100223428024258,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.44649446494464945,-0.38095238095238093,-0.4254405784003615,0.24242424242424243,0.625,0.12,-0.2840727736993297,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
-0.5756457564575646,-0.06349206349206349,-0.8723452327157705,-2.0606060606060606,-0.7916666666666666,0.98,-0.8413661027768912,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0.8892988929889298,-0.3968253968253968,1.2903298689561682,-1.0606060606060606,0.9166666666666666,1.2,-0.917331631024577,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
-0.5498154981549815,-0.3492063492063492,0.8407139629462268,0.6666666666666666,-0.3333333333333333,-0.76,2.8298755186721993,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
-0.7970479704797048,-0.4603174603174603,-0.06845910528694081,-0.696969696969697,1.0833333333333333,0.98,-0.7877433769549952,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1.1955719557195572,1.4444444444444444,-0.21351107094441935,0.30303030303030304,-0.625,-0.58,0.35493137567826366,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
-0.02214022140221402,0.0,0.9021690013556258,-0.5454545454545454,-0.125,0.38,0.2687519948930737,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
-0.08856088560885608,-0.2857142857142857,0.2853592408495255,-0.12121212121212122,-0.2916666666666667,-0.04,0.7513565272901372,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
-0.46494464944649444,-0.19047619047619047,-0.7340713962946227,-1.3636363636363635,0.5,1.24,-0.6236833705713374,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
-0.08856088560885608,0.031746031746031744,-0.8619521012200633,-0.6363636363636364,0.7083333333333334,0.86,0.26428343440791574,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.7675276752767528,-0.2857142857142857,1.447582467239042,0.18181818181818182,0.375,0.06,0.38429620172358764,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.46494464944649444,-0.4126984126984127,0.0006778129236330773,0.7878787878787878,0.08333333333333333,-0.66,0.3032237472071497,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
-0.055350553505535055,0.6666666666666666,-0.7037957523723453,-1.2424242424242424,0.5416666666666666,1.16,-0.0938397701883179,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.22509225092250923,0.2222222222222222,1.114098508811568,0.6363636363636364,0.041666666666666664,-0.52,2.5119693584423874,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1.1623616236162362,0.9523809523809523,0.5221418888386805,-0.21212121212121213,-0.25,0.04,-0.5094158953080115,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2.040590405904059,2.9682539682539684,-0.1805241753276096,0.2727272727272727,-0.7083333333333334,-0.62,0.1953399297797638,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
1.7859778597785978,0.49206349206349204,0.0955716222322639,0.15151515151515152,0.20833333333333334,0.0,0.4066390041493776,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.06642066420664207,0.20634920634920634,-0.12178038861274289,-0.15151515151515152,1.0833333333333333,0.46,-0.9109479731886371,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
1.2361623616236161,2.142857142857143,1.1642566651604158,-0.030303030303030304,-1.3333333333333333,-0.76,0.3242898180657517,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
-0.6863468634686347,-0.30158730158730157,-0.03953908721192951,-1.0303030303030303,-0.5,0.52,-0.7736993297159273,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
1.0590405904059041,0.7301587301587301,0.9432896520560325,0.3939393939393939,-0.875,-0.82,1.992339610596872,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
0.25461254612546125,-0.047619047619047616,0.38251242657026663,0.12121212121212122,0.6666666666666666,0.24,-0.012767315671879987,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
0.35793357933579334,0.12698412698412698,-0.30388612742882964,-1.1818181818181819,0.4166666666666667,1.08,0.1812958825406958,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
-0.24354243542435425,0.031746031746031744,0.3111161319475825,-1.696969696969697,0.625,1.46,0.06958187041174593,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.3173431734317342,1.0952380952380953,-0.6287844554902847,-0.42424242424242425,0.9166666666666666,0.78,-0.35365464411107567,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.7564575645756457,-0.30158730158730157,-0.1235878897424311,0.15151515151515152,0.3333333333333333,0.06,-0.5649537184806894,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.8154981549815498,-1.1111111111111112,-0.6558969724356077,0.3333333333333333,0.75,0.04,0.23428024257899777,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
-0.6863468634686347,-0.5238095238095238,0.12403976502485314,0.6363636363636364,0.20833333333333334,-0.46,-0.6013405681455474,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
1.6789667896678966,2.0317460317460316,0.03095345684591053,-0.3333333333333333,-1.25,-0.46,0.4047239067985956,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2.129151291512915,2.5555555555555554,-0.2645729778581112,0.5151515151515151,-0.5416666666666666,-0.72,0.9601021385253751,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
-0.24354243542435425,0.38095238095238093,0.7485314053321284,0.6666666666666666,0.375,-0.4,0.5509096712416215,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
-0.3025830258302583,0.1111111111111111,-0.3431992769995481,-0.06060606060606061,-1.25,-0.68,-0.09575486753909991,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
-0.35424354243542433,0.09523809523809523,-0.8565295978309987,0.6060606060606061,-0.5,-0.78,-0.9358442387488031,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
-0.7970479704797048,-0.4603174603174603,0.868278355173972,0.15151515151515152,0.3333333333333333,0.08,-0.7602936482604532,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.3985239852398524,-0.30158730158730157,0.8389064618165386,0.5454545454545454,-0.4166666666666667,-0.68,0.043408873284391955,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
-0.3985239852398524,-0.25396825396825395,0.1009941256213285,0.7272727272727273,-0.5833333333333334,-0.94,-0.27577401851260774,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
-0.35424354243542433,-0.6666666666666666,-0.412336195210122,0.6363636363636364,-0.6666666666666666,-0.92,0.8381742738589212,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.15498154981549817,0.2857142857142857,-0.3043380027112517,-1.1515151515151516,-0.7916666666666666,0.42,-0.7060325566549633,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.3025830258302583,0.14285714285714285,0.3788974243108902,0.36363636363636365,-1.0,-0.88,-0.2017235876157038,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.7749077490774908,0.8095238095238095,0.42589245368278356,-0.5454545454545454,0.7083333333333334,0.78,-0.41366102776891156,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
-0.6863468634686347,-0.5873015873015873,0.27315860822413013,-0.2727272727272727,0.6666666666666666,0.56,-0.6453878072135334,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.7970479704797048,-0.4603174603174603,-0.6075463172164483,0.5454545454545454,-0.25,-0.58,-0.44877114586658157,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
-0.13284132841328414,0.38095238095238093,-0.5754631721644826,-0.21212121212121213,0.75,0.56,2.856048515799553,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
1.4833948339483394,1.380952380952381,1.841617713511071,0.45454545454545453,0.3333333333333333,-0.2,0.2796042132141717,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
-0.23247232472324722,-0.20634920634920634,-0.12223226389516494,-0.12121212121212122,-0.4166666666666667,-0.12,-0.6249601021385254,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
-0.24354243542435425,-0.25396825396825395,0.9441934026208766,-0.7272727272727273,0.5416666666666666,0.82,-0.3364187679540377,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
-0.4833948339483395,-0.20634920634920634,0.9704021690013557,-1.0606060606060606,-0.5416666666666666,0.5,2.8145547398659434,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
-0.4833948339483395,-0.15873015873015872,0.00022593764121102577,-0.5454545454545454,-1.2916666666666667,-0.32,0.26428343440791574,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
0.3800738007380074,-0.1111111111111111,0.7254857659286037,0.45454545454545453,0.4583333333333333,-0.14,1.8142355569741462,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.3948339483394834,0.6349206349206349,0.1344328965205603,0.5151515151515151,0.20833333333333334,-0.3,0.38301947015639964,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
-0.7970479704797048,-0.4603174603174603,-0.3106642566651604,0.5454545454545454,-0.25,-0.58,0.3989786147462496,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.0959409594095941,0.8253968253968254,-0.719159511974695,0.9090909090909091,-0.5833333333333334,-1.16,-0.04596233641876796,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
-0.7970479704797048,-0.4603174603174603,-0.7611839132399457,-0.6363636363636364,0.7916666666666666,0.86,-0.6441110756463454,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
0.7675276752767528,0.6507936507936508,0.12178038861274289,0.36363636363636365,0.7916666666666666,-0.08,0.4060006383657836,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0.33210332103321033,0.5873015873015873,0.7304563940352463,-1.5454545454545454,-0.5,0.84,0.19150973507819982,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
2.3284132841328415,2.492063492063492,1.14979665612291,-0.9696969696969697,0.8333333333333334,1.1,0.6473029045643154,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
0.8376383763837638,0.6031746031746031,0.9084952553095346,0.2727272727272727,0.8333333333333334,0.14,0.17427385892116182,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
-0.7970479704797048,-0.4603174603174603,0.3788974243108902,0.45454545454545453,0.041666666666666664,-0.36,0.5885732524736674,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
1.1845018450184501,1.9682539682539681,1.4195661997288749,-1.4848484848484849,-0.20833333333333334,0.96,-0.7430577721034153,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
1.1992619926199262,0.09523809523809523,-0.0824672390420244,0.21212121212121213,0.5416666666666666,0.12,0.6773060963932334,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.7084870848708487,1.2380952380952381,0.2975598734749209,0.2727272727272727,0.8333333333333334,-0.04,1.020108522183211,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
0.8634686346863468,-0.6507936507936508,1.5307275192046994,-0.7272727272727273,0.4166666666666667,0.78,0.11362910947973189,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.15129151291512916,0.6666666666666666,-0.10506100316312697,-0.06060606060606061,1.0416666666666667,0.32,-0.4002553463134376,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
-0.16974169741697417,1.2222222222222223,1.2663804789877993,0.030303030303030304,-2.9583333333333335,-1.94,-0.04149377593360996,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.1992619926199262,0.5555555555555556,-0.16290103931314956,-0.06060606060606061,-0.16666666666666666,-0.02,-0.7462496010213853,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
-0.13284132841328414,0.6031746031746031,-0.4195661997288748,0.7575757575757576,-0.9166666666666666,-1.18,-0.45579316948611553,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2.1845018450184504,1.3968253968253967,0.1737460460912788,-0.42424242424242425,-1.0416666666666667,-0.28,-0.25470794765400573,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
-0.46494464944649444,-0.5396825396825397,0.06348847718029824,0.36363636363636365,-0.4166666666666667,-0.52,-0.5426109160548994,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.6420664206642066,-0.15873015873015872,-0.2550835969272481,-1.1515151515151516,1.0,0.88,-0.7060325566549633,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
-0.24354243542435425,-0.19047619047619047,-0.1719385449615906,0.09090909090909091,0.9166666666666666,0.14,0.34280242578997766,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.2915129151291513,1.9682539682539681,-0.7724807953004971,0.45454545454545453,-1.625,-1.38,-0.3121608681774657,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
-0.5498154981549815,-0.07936507936507936,-0.4900587437867149,-0.5151515151515151,-2.9166666666666665,-1.42,-0.24321736354931375,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
-0.6863468634686347,-0.3492063492063492,0.36082241301400814,-0.5151515151515151,1.1666666666666667,0.78,-0.8113629109479732,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
-0.15129151291512916,0.7301587301587301,-0.824898328061455,-0.12121212121212122,-1.4583333333333333,-0.76,0.6307053941908713,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.14760147601476015,0.8888888888888888,0.04044283777677361,-1.5757575757575757,-0.5833333333333334,0.8,-0.2847111394829237,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
-0.014760147601476014,-0.8253968253968254,0.9893809308630818,0.030303030303030304,-0.4583333333333333,-0.26,-0.36003830194701564,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3.6642066420664205,3.9047619047619047,0.39516493447808404,0.030303030303030304,-0.5833333333333334,-0.32,-0.05426109160548995,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
-0.7970479704797048,-0.4603174603174603,-0.5194306371441482,-0.030303030303030304,0.25,0.18,0.3511011809766996,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
0.6420664206642066,0.25396825396825395,1.5673294170808856,-0.8787878787878788,0.8333333333333334,1.06,1.839131822534312,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
-0.24354243542435425,-0.12698412698412698,-0.8285133303208314,-0.12121212121212122,-0.08333333333333333,0.08,-0.3785509096712416,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
0.43911439114391143,-0.23809523809523808,-0.12855851784907366,-2.878787878787879,-0.08333333333333333,1.8,1.038621129907437,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.4944649446494465,0.2698412698412698,-0.43718933574333485,-0.24242424242424243,-0.375,0.0,-0.3140759655282477,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.6125461254612546,1.1587301587301588,-0.4868956168097605,1.0303030303030303,-0.875,-1.48,0.05234599425470795,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
-0.46494464944649444,0.2222222222222222,-0.5338906461816538,-3.121212121212121,-0.8333333333333334,1.6,-0.6741142674752634,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
-0.23247232472324722,0.6190476190476191,0.9283777677361048,0.09090909090909091,-2.6666666666666665,-1.78,1.5237791254388764,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7
0.3948339483394834,-0.23809523809523808,-0.1710347943967465,0.5454545454545454,-2.3333333333333335,-1.96,0.5209064794127035,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.6420664206642066,0.8571428571428571,-0.12042476276547673,-0.2727272727272727,0.9583333333333334,0.66,-0.37025215448451965,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
0.1992619926199262,0.09523809523809523,1.7187076366922729,0.3333333333333333,0.7083333333333334,0.06,-0.3511011809766996,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.43911439114391143,-0.3492063492063492,0.824446452779033,0.45454545454545453,-0.5,-0.66,1.9719119055218641,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
-0.5498154981549815,-0.12698412698412698,-0.5456394035246273,-1.9090909090909092,-1.2083333333333333,0.68,-0.4142993935525056,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
